"","participant","exp","language","step_cont","response","l1","l2","step_std"
"23389","5fc9b1252395584af6debd51","stops","spanish",15,1,"Spanish","English",0.37540445183149
"23390","5fc9b1252395584af6debd51","stops","spanish",40,1,"Spanish","English",1.57492443301227
"23391","5fc9b1252395584af6debd51","stops","spanish",-25,0,"Spanish","English",-1.54382751805776
"23392","5fc9b1252395584af6debd51","stops","spanish",20,1,"Spanish","English",0.615308448067646
"23393","5fc9b1252395584af6debd51","stops","spanish",-10,0,"Spanish","English",-0.824115529349289
"23394","5fc9b1252395584af6debd51","stops","spanish",25,1,"Spanish","English",0.855212444303801
"23395","5fc9b1252395584af6debd51","stops","spanish",15,1,"Spanish","English",0.37540445183149
"23396","5fc9b1252395584af6debd51","stops","spanish",-30,0,"Spanish","English",-1.78373151429391
"23397","5fc9b1252395584af6debd51","stops","spanish",10,1,"Spanish","English",0.135500455595334
"23398","5fc9b1252395584af6debd51","stops","spanish",5,1,"Spanish","English",-0.104403540640822
"23399","5fc9b1252395584af6debd51","stops","spanish",-35,0,"Spanish","English",-2.02363551053007
"23400","5fc9b1252395584af6debd51","stops","spanish",-20,0,"Spanish","English",-1.3039235218216
"23401","5fc9b1252395584af6debd51","stops","spanish",-15,0,"Spanish","English",-1.06401952558544
"23402","5fc9b1252395584af6debd51","stops","spanish",50,1,"Spanish","English",2.05473242548458
"23403","5fc9b1252395584af6debd51","stops","spanish",-5,1,"Spanish","English",-0.584211533113133
"23404","5fc9b1252395584af6debd51","stops","spanish",30,1,"Spanish","English",1.09511644053996
"23405","5fc9b1252395584af6debd51","stops","spanish",35,1,"Spanish","English",1.33502043677611
"23406","5fc9b1252395584af6debd51","stops","spanish",45,1,"Spanish","English",1.81482842924842
"23407","5fc9b1252395584af6debd51","stops","spanish",-10,0,"Spanish","English",-0.824115529349289
"23408","5fc9b1252395584af6debd51","stops","spanish",-25,0,"Spanish","English",-1.54382751805776
"23409","5fc9b1252395584af6debd51","stops","spanish",50,1,"Spanish","English",2.05473242548458
"23410","5fc9b1252395584af6debd51","stops","spanish",20,1,"Spanish","English",0.615308448067646
"23411","5fc9b1252395584af6debd51","stops","spanish",10,1,"Spanish","English",0.135500455595334
"23412","5fc9b1252395584af6debd51","stops","spanish",-15,1,"Spanish","English",-1.06401952558544
"23413","5fc9b1252395584af6debd51","stops","spanish",-20,0,"Spanish","English",-1.3039235218216
"23414","5fc9b1252395584af6debd51","stops","spanish",5,1,"Spanish","English",-0.104403540640822
"23415","5fc9b1252395584af6debd51","stops","spanish",45,1,"Spanish","English",1.81482842924842
"23416","5fc9b1252395584af6debd51","stops","spanish",15,1,"Spanish","English",0.37540445183149
"23417","5fc9b1252395584af6debd51","stops","spanish",35,1,"Spanish","English",1.33502043677611
"23418","5fc9b1252395584af6debd51","stops","spanish",-5,1,"Spanish","English",-0.584211533113133
"23419","5fc9b1252395584af6debd51","stops","spanish",30,1,"Spanish","English",1.09511644053996
"23420","5fc9b1252395584af6debd51","stops","spanish",-30,0,"Spanish","English",-1.78373151429391
"23421","5fc9b1252395584af6debd51","stops","spanish",-35,0,"Spanish","English",-2.02363551053007
"23422","5fc9b1252395584af6debd51","stops","spanish",40,1,"Spanish","English",1.57492443301227
"23423","5fc9b1252395584af6debd51","stops","spanish",25,1,"Spanish","English",0.855212444303801
"23424","5fc9b1252395584af6debd51","stops","spanish",10,1,"Spanish","English",0.135500455595334
"23425","5fc9b1252395584af6debd51","stops","spanish",-15,0,"Spanish","English",-1.06401952558544
"23426","5fc9b1252395584af6debd51","stops","spanish",35,1,"Spanish","English",1.33502043677611
"23427","5fc9b1252395584af6debd51","stops","spanish",30,1,"Spanish","English",1.09511644053996
"23428","5fc9b1252395584af6debd51","stops","spanish",-20,0,"Spanish","English",-1.3039235218216
"23429","5fc9b1252395584af6debd51","stops","spanish",-10,0,"Spanish","English",-0.824115529349289
"23430","5fc9b1252395584af6debd51","stops","spanish",5,1,"Spanish","English",-0.104403540640822
"23431","5fc9b1252395584af6debd51","stops","spanish",-25,0,"Spanish","English",-1.54382751805776
"23432","5fc9b1252395584af6debd51","stops","spanish",-30,0,"Spanish","English",-1.78373151429391
"23433","5fc9b1252395584af6debd51","stops","spanish",-5,0,"Spanish","English",-0.584211533113133
"23434","5fc9b1252395584af6debd51","stops","spanish",20,1,"Spanish","English",0.615308448067646
"23435","5fc9b1252395584af6debd51","stops","spanish",25,1,"Spanish","English",0.855212444303801
"23436","5fc9b1252395584af6debd51","stops","spanish",15,1,"Spanish","English",0.37540445183149
"23437","5fc9b1252395584af6debd51","stops","spanish",-35,0,"Spanish","English",-2.02363551053007
"23438","5fc9b1252395584af6debd51","stops","spanish",40,1,"Spanish","English",1.57492443301227
"23439","5fc9b1252395584af6debd51","stops","spanish",45,1,"Spanish","English",1.81482842924842
"23440","5fc9b1252395584af6debd51","stops","spanish",50,1,"Spanish","English",2.05473242548458
"23441","5fceb47a2cc34e169c85d3d7","vowels","spanish",9,1,"English","Spanish",0.087519656348103
"23442","5fceb47a2cc34e169c85d3d7","vowels","spanish",1,0,"English","Spanish",-0.296326737629746
"23443","5fceb47a2cc34e169c85d3d7","vowels","spanish",2,0,"English","Spanish",-0.248345938382515
"23444","5fceb47a2cc34e169c85d3d7","vowels","spanish",3,0,"English","Spanish",-0.200365139135284
"23445","5fceb47a2cc34e169c85d3d7","vowels","spanish",7,1,"English","Spanish",-0.0084419421463593
"23446","5fceb47a2cc34e169c85d3d7","vowels","spanish",8,1,"English","Spanish",0.0395388571008718
"23447","5fceb47a2cc34e169c85d3d7","vowels","spanish",5,1,"English","Spanish",-0.104403540640822
"23448","5fceb47a2cc34e169c85d3d7","vowels","spanish",4,1,"English","Spanish",-0.152384339888053
"23449","5fceb47a2cc34e169c85d3d7","vowels","spanish",11,1,"English","Spanish",0.183481254842565
"23450","5fceb47a2cc34e169c85d3d7","vowels","spanish",6,1,"English","Spanish",-0.0564227413935904
"23451","5fceb47a2cc34e169c85d3d7","vowels","spanish",10,1,"English","Spanish",0.135500455595334
"23452","5fceb47a2cc34e169c85d3d7","vowels","spanish",10,1,"English","Spanish",0.135500455595334
"23453","5fceb47a2cc34e169c85d3d7","vowels","spanish",2,0,"English","Spanish",-0.248345938382515
"23454","5fceb47a2cc34e169c85d3d7","vowels","spanish",1,0,"English","Spanish",-0.296326737629746
"23455","5fceb47a2cc34e169c85d3d7","vowels","spanish",3,0,"English","Spanish",-0.200365139135284
"23456","5fceb47a2cc34e169c85d3d7","vowels","spanish",6,1,"English","Spanish",-0.0564227413935904
"23457","5fceb47a2cc34e169c85d3d7","vowels","spanish",8,1,"English","Spanish",0.0395388571008718
"23458","5fceb47a2cc34e169c85d3d7","vowels","spanish",11,1,"English","Spanish",0.183481254842565
"23459","5fceb47a2cc34e169c85d3d7","vowels","spanish",7,1,"English","Spanish",-0.0084419421463593
"23460","5fceb47a2cc34e169c85d3d7","vowels","spanish",9,1,"English","Spanish",0.087519656348103
"23461","5fceb47a2cc34e169c85d3d7","vowels","spanish",4,0,"English","Spanish",-0.152384339888053
"23462","5fceb47a2cc34e169c85d3d7","vowels","spanish",5,1,"English","Spanish",-0.104403540640822
"23463","5fceb47a2cc34e169c85d3d7","vowels","spanish",9,1,"English","Spanish",0.087519656348103
"23464","5fceb47a2cc34e169c85d3d7","vowels","spanish",7,1,"English","Spanish",-0.0084419421463593
"23465","5fceb47a2cc34e169c85d3d7","vowels","spanish",1,0,"English","Spanish",-0.296326737629746
"23466","5fceb47a2cc34e169c85d3d7","vowels","spanish",3,0,"English","Spanish",-0.200365139135284
"23467","5fceb47a2cc34e169c85d3d7","vowels","spanish",5,0,"English","Spanish",-0.104403540640822
"23468","5fceb47a2cc34e169c85d3d7","vowels","spanish",10,1,"English","Spanish",0.135500455595334
"23469","5fceb47a2cc34e169c85d3d7","vowels","spanish",4,0,"English","Spanish",-0.152384339888053
"23470","5fceb47a2cc34e169c85d3d7","vowels","spanish",11,1,"English","Spanish",0.183481254842565
"23471","5fceb47a2cc34e169c85d3d7","vowels","spanish",6,0,"English","Spanish",-0.0564227413935904
"23472","5fceb47a2cc34e169c85d3d7","vowels","spanish",2,0,"English","Spanish",-0.248345938382515
"23473","5fceb47a2cc34e169c85d3d7","vowels","spanish",8,1,"English","Spanish",0.0395388571008718
"23474","5fceb47a2cc34e169c85d3d7","vowels","spanish",2,0,"English","Spanish",-0.248345938382515
"23475","5fceb47a2cc34e169c85d3d7","vowels","spanish",6,1,"English","Spanish",-0.0564227413935904
"23476","5fceb47a2cc34e169c85d3d7","vowels","spanish",8,1,"English","Spanish",0.0395388571008718
"23477","5fceb47a2cc34e169c85d3d7","vowels","spanish",3,0,"English","Spanish",-0.200365139135284
"23478","5fceb47a2cc34e169c85d3d7","vowels","spanish",7,1,"English","Spanish",-0.0084419421463593
"23479","5fceb47a2cc34e169c85d3d7","vowels","spanish",5,0,"English","Spanish",-0.104403540640822
"23480","5fceb47a2cc34e169c85d3d7","vowels","spanish",11,1,"English","Spanish",0.183481254842565
"23481","5fceb47a2cc34e169c85d3d7","vowels","spanish",10,1,"English","Spanish",0.135500455595334
"23482","5fceb47a2cc34e169c85d3d7","vowels","spanish",4,0,"English","Spanish",-0.152384339888053
"23483","5fceb47a2cc34e169c85d3d7","vowels","spanish",9,1,"English","Spanish",0.087519656348103
"23484","5fceb47a2cc34e169c85d3d7","vowels","spanish",1,0,"English","Spanish",-0.296326737629746
"23485","5fceb47a2cc34e169c85d3d7","vowels","spanish",5,0,"English","Spanish",-0.104403540640822
"23486","5fceb47a2cc34e169c85d3d7","vowels","spanish",3,0,"English","Spanish",-0.200365139135284
"23487","5fceb47a2cc34e169c85d3d7","vowels","spanish",11,1,"English","Spanish",0.183481254842565
"23488","5fceb47a2cc34e169c85d3d7","vowels","spanish",2,0,"English","Spanish",-0.248345938382515
"23489","5fceb47a2cc34e169c85d3d7","vowels","spanish",7,0,"English","Spanish",-0.0084419421463593
"23490","5fceb47a2cc34e169c85d3d7","vowels","spanish",4,0,"English","Spanish",-0.152384339888053
"23491","5fceb47a2cc34e169c85d3d7","vowels","spanish",9,1,"English","Spanish",0.087519656348103
"23492","5fceb47a2cc34e169c85d3d7","vowels","spanish",1,0,"English","Spanish",-0.296326737629746
"23493","5fceb47a2cc34e169c85d3d7","vowels","spanish",6,0,"English","Spanish",-0.0564227413935904
"23494","5fceb47a2cc34e169c85d3d7","vowels","spanish",10,1,"English","Spanish",0.135500455595334
"23495","5fceb47a2cc34e169c85d3d7","vowels","spanish",8,1,"English","Spanish",0.0395388571008718
"23496","5fceb47a2cc34e169c85d3d7","stops","spanish",40,1,"English","Spanish",1.57492443301227
"23497","5fceb47a2cc34e169c85d3d7","stops","spanish",-35,0,"English","Spanish",-2.02363551053007
"23498","5fceb47a2cc34e169c85d3d7","stops","spanish",35,0,"English","Spanish",1.33502043677611
"23499","5fceb47a2cc34e169c85d3d7","stops","spanish",30,1,"English","Spanish",1.09511644053996
"23500","5fceb47a2cc34e169c85d3d7","stops","spanish",45,1,"English","Spanish",1.81482842924842
"23501","5fceb47a2cc34e169c85d3d7","stops","spanish",-30,0,"English","Spanish",-1.78373151429391
"23502","5fceb47a2cc34e169c85d3d7","stops","spanish",-10,0,"English","Spanish",-0.824115529349289
"23503","5fceb47a2cc34e169c85d3d7","stops","spanish",50,1,"English","Spanish",2.05473242548458
"23504","5fceb47a2cc34e169c85d3d7","stops","spanish",-5,0,"English","Spanish",-0.584211533113133
"23505","5fceb47a2cc34e169c85d3d7","stops","spanish",5,1,"English","Spanish",-0.104403540640822
"23506","5fceb47a2cc34e169c85d3d7","stops","spanish",15,1,"English","Spanish",0.37540445183149
"23507","5fceb47a2cc34e169c85d3d7","stops","spanish",20,1,"English","Spanish",0.615308448067646
"23508","5fceb47a2cc34e169c85d3d7","stops","spanish",-15,1,"English","Spanish",-1.06401952558544
"23509","5fceb47a2cc34e169c85d3d7","stops","spanish",10,1,"English","Spanish",0.135500455595334
"23510","5fceb47a2cc34e169c85d3d7","stops","spanish",-25,0,"English","Spanish",-1.54382751805776
"23511","5fceb47a2cc34e169c85d3d7","stops","spanish",-20,0,"English","Spanish",-1.3039235218216
"23512","5fceb47a2cc34e169c85d3d7","stops","spanish",25,1,"English","Spanish",0.855212444303801
"23513","5fceb47a2cc34e169c85d3d7","stops","spanish",40,0,"English","Spanish",1.57492443301227
"23514","5fceb47a2cc34e169c85d3d7","stops","spanish",10,0,"English","Spanish",0.135500455595334
"23515","5fceb47a2cc34e169c85d3d7","stops","spanish",-35,0,"English","Spanish",-2.02363551053007
"23516","5fceb47a2cc34e169c85d3d7","stops","spanish",-20,0,"English","Spanish",-1.3039235218216
"23517","5fceb47a2cc34e169c85d3d7","stops","spanish",45,1,"English","Spanish",1.81482842924842
"23518","5fceb47a2cc34e169c85d3d7","stops","spanish",50,1,"English","Spanish",2.05473242548458
"23519","5fceb47a2cc34e169c85d3d7","stops","spanish",30,1,"English","Spanish",1.09511644053996
"23520","5fceb47a2cc34e169c85d3d7","stops","spanish",-15,0,"English","Spanish",-1.06401952558544
"23521","5fceb47a2cc34e169c85d3d7","stops","spanish",-30,0,"English","Spanish",-1.78373151429391
"23522","5fceb47a2cc34e169c85d3d7","stops","spanish",35,1,"English","Spanish",1.33502043677611
"23523","5fceb47a2cc34e169c85d3d7","stops","spanish",-5,0,"English","Spanish",-0.584211533113133
"23524","5fceb47a2cc34e169c85d3d7","stops","spanish",-25,0,"English","Spanish",-1.54382751805776
"23525","5fceb47a2cc34e169c85d3d7","stops","spanish",20,0,"English","Spanish",0.615308448067646
"23526","5fceb47a2cc34e169c85d3d7","stops","spanish",25,1,"English","Spanish",0.855212444303801
"23527","5fceb47a2cc34e169c85d3d7","stops","spanish",5,1,"English","Spanish",-0.104403540640822
"23528","5fceb47a2cc34e169c85d3d7","stops","spanish",-10,0,"English","Spanish",-0.824115529349289
"23529","5fceb47a2cc34e169c85d3d7","stops","spanish",15,0,"English","Spanish",0.37540445183149
"23530","5fceb47a2cc34e169c85d3d7","stops","spanish",25,1,"English","Spanish",0.855212444303801
"23531","5fceb47a2cc34e169c85d3d7","stops","spanish",20,1,"English","Spanish",0.615308448067646
"23532","5fceb47a2cc34e169c85d3d7","stops","spanish",40,1,"English","Spanish",1.57492443301227
"23533","5fceb47a2cc34e169c85d3d7","stops","spanish",5,0,"English","Spanish",-0.104403540640822
"23534","5fceb47a2cc34e169c85d3d7","stops","spanish",-20,0,"English","Spanish",-1.3039235218216
"23535","5fceb47a2cc34e169c85d3d7","stops","spanish",50,1,"English","Spanish",2.05473242548458
"23536","5fceb47a2cc34e169c85d3d7","stops","spanish",30,1,"English","Spanish",1.09511644053996
"23537","5fceb47a2cc34e169c85d3d7","stops","spanish",15,1,"English","Spanish",0.37540445183149
"23538","5fceb47a2cc34e169c85d3d7","stops","spanish",-35,0,"English","Spanish",-2.02363551053007
"23539","5fceb47a2cc34e169c85d3d7","stops","spanish",-15,0,"English","Spanish",-1.06401952558544
"23540","5fceb47a2cc34e169c85d3d7","stops","spanish",-25,0,"English","Spanish",-1.54382751805776
"23541","5fceb47a2cc34e169c85d3d7","stops","spanish",-10,0,"English","Spanish",-0.824115529349289
"23542","5fceb47a2cc34e169c85d3d7","stops","spanish",35,1,"English","Spanish",1.33502043677611
"23543","5fceb47a2cc34e169c85d3d7","stops","spanish",45,1,"English","Spanish",1.81482842924842
"23544","5fceb47a2cc34e169c85d3d7","stops","spanish",-5,0,"English","Spanish",-0.584211533113133
"23545","5fceb47a2cc34e169c85d3d7","stops","spanish",-30,0,"English","Spanish",-1.78373151429391
"23546","5fceb47a2cc34e169c85d3d7","stops","spanish",10,1,"English","Spanish",0.135500455595334
"23547","5fceb47a2cc34e169c85d3d7","stops","spanish",-30,0,"English","Spanish",-1.78373151429391
"23548","5fceb47a2cc34e169c85d3d7","stops","spanish",25,1,"English","Spanish",0.855212444303801
"23549","5fceb47a2cc34e169c85d3d7","stops","spanish",-25,0,"English","Spanish",-1.54382751805776
"23550","5fceb47a2cc34e169c85d3d7","stops","spanish",35,1,"English","Spanish",1.33502043677611
"23551","5fceb47a2cc34e169c85d3d7","stops","spanish",-15,0,"English","Spanish",-1.06401952558544
"23552","5fceb47a2cc34e169c85d3d7","stops","spanish",50,1,"English","Spanish",2.05473242548458
"23553","5fceb47a2cc34e169c85d3d7","stops","spanish",-20,0,"English","Spanish",-1.3039235218216
"23554","5fceb47a2cc34e169c85d3d7","stops","spanish",15,1,"English","Spanish",0.37540445183149
"23555","5fceb47a2cc34e169c85d3d7","stops","spanish",-5,0,"English","Spanish",-0.584211533113133
"23556","5fceb47a2cc34e169c85d3d7","stops","spanish",-35,0,"English","Spanish",-2.02363551053007
"23557","5fceb47a2cc34e169c85d3d7","stops","spanish",45,0,"English","Spanish",1.81482842924842
"23558","5fceb47a2cc34e169c85d3d7","stops","spanish",-10,0,"English","Spanish",-0.824115529349289
"23559","5fceb47a2cc34e169c85d3d7","stops","spanish",10,1,"English","Spanish",0.135500455595334
"23560","5fceb47a2cc34e169c85d3d7","stops","spanish",40,1,"English","Spanish",1.57492443301227
"23561","5fceb47a2cc34e169c85d3d7","stops","spanish",5,1,"English","Spanish",-0.104403540640822
"23562","5fceb47a2cc34e169c85d3d7","stops","spanish",30,1,"English","Spanish",1.09511644053996
"23563","5fceb47a2cc34e169c85d3d7","stops","spanish",20,1,"English","Spanish",0.615308448067646
"23564","5fceb47a2cc34e169c85d3d7","stops","spanish",-15,0,"English","Spanish",-1.06401952558544
"23565","5fceb47a2cc34e169c85d3d7","stops","spanish",-20,0,"English","Spanish",-1.3039235218216
"23566","5fceb47a2cc34e169c85d3d7","stops","spanish",-25,0,"English","Spanish",-1.54382751805776
"23567","5fceb47a2cc34e169c85d3d7","stops","spanish",-30,0,"English","Spanish",-1.78373151429391
"23568","5fceb47a2cc34e169c85d3d7","stops","spanish",5,1,"English","Spanish",-0.104403540640822
"23569","5fceb47a2cc34e169c85d3d7","stops","spanish",30,1,"English","Spanish",1.09511644053996
"23570","5fceb47a2cc34e169c85d3d7","stops","spanish",-5,1,"English","Spanish",-0.584211533113133
"23571","5fceb47a2cc34e169c85d3d7","stops","spanish",50,1,"English","Spanish",2.05473242548458
"23572","5fceb47a2cc34e169c85d3d7","stops","spanish",15,1,"English","Spanish",0.37540445183149
"23573","5fceb47a2cc34e169c85d3d7","stops","spanish",20,1,"English","Spanish",0.615308448067646
"23574","5fceb47a2cc34e169c85d3d7","stops","spanish",-10,0,"English","Spanish",-0.824115529349289
"23575","5fceb47a2cc34e169c85d3d7","stops","spanish",25,1,"English","Spanish",0.855212444303801
"23576","5fceb47a2cc34e169c85d3d7","stops","spanish",35,1,"English","Spanish",1.33502043677611
"23577","5fceb47a2cc34e169c85d3d7","stops","spanish",45,1,"English","Spanish",1.81482842924842
"23578","5fceb47a2cc34e169c85d3d7","stops","spanish",40,1,"English","Spanish",1.57492443301227
